ID,song,artist,track_length,track_popularity,valence,danceability,energy,loudness,tempo
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,189486,86,0.595,0.775,0.327,-7.241,91.05
5M8goiFYynmNxhueYW6grR,Nobody But You (Duet with Gwen Stefani),Blake Shelton,194866,67,0.233,0.463,0.653,-5.515,143.912
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,blackbear,188343,79,0.685,0.782,0.559,-7.106,129.992
2qzUpSVI4NnPyWxbXwumTj,BLACK PARADE,Beyoncé,281272,60,0.0611,0.824,0.555,-5.817,120.002
7fsNNSLGG8Wi0nFbufCU6L,Know My Rights (feat. Lil Baby),6LACK,194395,62,0.542,0.789,0.419,-9.874,117.988
4uqh9bualXNHXXwO2wPorc,Daisies,Katy Perry,173123,61,0.149,0.639,0.546,-5.382,122.179
01JMnRUs2YOK6DDpdQASGY,Grace (feat. 42 Dugg),Lil Baby,203438,71,0.177,0.817,0.513,-6.263,123.029
6WHZvtFnceMMv08gUCHR0y,BELIEVE IT,PARTYNEXTDOOR,183219,71,0.73,0.431,0.7,-5.35,157.871
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,The Weeknd,237520,80,0.717,0.667,0.719,-5.371,100.021
5lH14PEjAXYuMTz0Dd4L1D,Stick That In Your Country Song,Eric Church,228706,56,0.405,0.536,0.863,-5.081,89.979
6jGyDvL1Rf4XfwTb25o1HN,My Truck,BRELAND,158329,62,0.55,0.883,0.299,-8.382,136.982
1orjH4IkSH9VrWmRCToKV8,Shotta Flow 5,NLE Choppa,145167,61,0.77,0.806,0.749,-5.268,140.032
0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,Carly Pearce,198688,72,0.306,0.591,0.815,-4.725,118.024
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,245425,86,0.243,0.704,0.225,-14.454,120.006
1oOEkBNp4zWnkD7nWjJdog,Snow On Tha Bluff,J. Cole,235480,66,0.235,0.586,0.512,-8.819,75.857
60l2m3BD5VY0HSc3xmSpPI,Bleed The Freak,Alice In Chains,242600,63,0.221,0.245,0.749,-9.352,118.363
5QZKcQDp0tCcvMdyqEciBV,Tommy Lee (feat. Post Malone),Tyla Yaweh,224638,68,0.634,0.457,0.621,-5.923,85.359
6xZ4Q2k2ompmDppyeESIY8,Level of Concern,Twenty One Pilots,220051,67,0.77,0.754,0.583,-7.34,122.012
6HM2tjTLqJi0poAkCdnNTB,One Shot (feat. Lil Baby) - From Road To Fast 9 Mixtape,YoungBoy Never Broke Again,196541,54,0.261,0.589,0.684,-4.51,112.592
6ezKE7zgRyfUsqRfGDJEMz,Need Me,J.I the Prince of N.Y,151640,65,0.737,0.805,0.567,-4.653,95.0
0zlru783fmr588D5RY9ERU,All In,Lil Baby,156032,60,0.293,0.837,0.663,-6.434,95.081
6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,156106,81,0.322,0.708,0.186,-8.953,72.541
3FU6urUVsgXa6RBuV2PdRk,Heartless (feat. Morgan Wallen),Diplo,169226,82,0.274,0.765,0.556,-6.417,111.033
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,157605,82,0.884,0.88,0.751,-4.258,117.948
3JBvJ9PwrYA1oeUzI3FMRI,Otherside of America,Meek Mill,218103,53,0.403,0.73,0.772,-3.883,147.053
4objxuNfJlJHomkRIPa2Y2,Drinking Alone,Carrie Underwood,258293,54,0.477,0.691,0.732,-3.715,97.949
2AlYncTpVHKwHb55F9lF6O,Deep End Freestyle,Sleepy Hallow,115200,68,0.776,0.868,0.479,-6.687,133.928
1zg8flkyo77uKIfSk3P1RI,The Man Who Loves You The Most,Zac Brown Band,224286,53,0.44,0.506,0.569,-6.761,157.857
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,170746,77,0.383,0.724,0.491,-6.024,105.046
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,209438,79,0.513,0.824,0.588,-6.4,98.027
1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),Lady Gaga,157706,68,0.784,0.752,0.87,-3.812,120.006
0lSZh5W0wDeurkGzLYY6hf,Turks (feat. Travis Scott),NAV,161377,67,0.389,0.893,0.618,-4.425,119.099
5LHHKZOwV8XW4LJP2C64mw,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,197000,62,0.618,0.837,0.586,-8.521,117.066
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,Lil Uzi Vert,212354,63,0.504,0.712,0.598,-5.368,130.007
2AqbOAAgaNRygNIJYcM69I,Hard Days,Brantley Gilbert,178419,49,0.41,0.308,0.616,-6.947,72.273
53cGGBxGPaRjP0HVUESyW5,Catch,Brett Young,196440,64,0.604,0.566,0.765,-6.337,156.036
740kQ8xwSGloumdiKR5Cwz,Trillionaire (feat. Youngboy Never Broke Again),Future,167551,60,0.473,0.768,0.526,-7.182,139.999
431M98gFekRc9HdNfgWc7N,Worldwide Beautiful,Kane Brown,208977,48,0.57,0.517,0.724,-5.953,143.937
7yBbV2k2S2uhaQc24NF2xt,Stupid Love,Lady Gaga,193533,71,0.784,0.68,0.825,-4.296,117.987
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),ROSALÍA,129370,74,0.485,0.776,0.509,-6.266,94.634
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,210800,84,0.829,0.808,0.745,-5.26,165.995
0gO3E51A3fqp0ypJ26QbVP,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty,232838,61,0.746,0.784,0.632,-6.083,124.603
41A89rj3GoMG6ktN37L7PG,Alice,Lady Gaga,177600,62,0.323,0.723,0.88,-4.287,123.036
06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,Anuel AA,246000,84,0.855,0.691,0.765,-4.727,174.021
1sgDyuLooyvEML4oHspNza,Lose Somebody,Kygo,199549,72,0.507,0.58,0.586,-6.883,147.988
7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,Dímelo Flow,226532,70,0.676,0.883,0.668,-2.957,87.972
4kfeRwpq5KUaqTkgi4TbDF,Solitaires (feat. Travis Scott),Future,205666,64,0.488,0.691,0.632,-7.598,169.982
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),Black Eyed Peas,221714,74,0.667,0.721,0.716,-7.037,104.994
5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,Lil Baby,205760,72,0.408,0.827,0.552,-7.571,124.011
4YhJ3a6kBPGJWX4Ek77sDd,TOP FLOOR (feat. Travis Scott),Gunna,169906,65,0.481,0.823,0.504,-8.65,112.985
0y7Ao3CVJsyKFmqdjutiIF,WUNNA,Gunna,158240,62,0.313,0.89,0.455,-9.0,148.009
02mYw61RoS1vXvkD9Q5dpN,BLINDFOLD (feat. Lil Baby),Gunna,154666,64,0.219,0.889,0.507,-8.74,111.994
7GwYENSg87oERcW0Wacd6m,SKYBOX,Gunna,178096,54,0.343,0.779,0.707,-6.527,140.894
4LkEHc33eXcXFQNwxruw7W,ARGENTINA,Gunna,149133,57,0.356,0.804,0.725,-9.463,139.967
4loM16743hROPC6uIJG6wM,MET GALA,Gunna,149133,67,0.956,0.873,0.577,-9.151,117.089
0JKGe340YJwfDrpXqPQ8sw,Daechwita,Agust D,225668,74,0.223,0.65,0.827,-4.014,144.995
2f8y4CuG57UJEmkG3ujd0D,NASTY GIRL / ON CAMERA,Gunna,230600,63,0.522,0.598,0.472,-10.991,120.08
0JZUiKHoEDpsLvXfeqbZxV,MOTW,Gunna,152680,57,0.394,0.869,0.568,-7.631,111.994
3IaxObCWKEaGtIT78GsEpP,GIMMICK,Gunna,128639,50,0.58,0.938,0.546,-7.037,111.971
4PklAHGXT5ityno3IA8SKd,Go Stupid,Polo G,165726,78,0.645,0.92,0.833,-3.18,141.034
65jw6GhwQW3Db55PxlPEpS,Be Something,Polo G,194117,66,0.248,0.829,0.52,-10.34,136.103
7qaoXmlsSrndaQeDRPpOeW,FEIGNING,Gunna,165680,49,0.382,0.793,0.536,-7.624,78.006
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,182160,90,0.446,0.501,0.405,-5.679,109.891
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,180434,82,0.244,0.809,0.545,-6.678,97.008
6QeUzTuBoasiii8nevDciq,Trapped In The Sun,Future,201979,55,0.118,0.701,0.546,-5.918,151.9
021lWIHJrURZrmvYQ1xcM8,All Bad (feat. Lil Uzi Vert),Future,207738,57,0.667,0.931,0.667,-7.043,142.039
66z5CuZkqkb18VhFTRwbZk,Hard To Choose One,Future,193656,68,0.254,0.884,0.436,-9.922,119.013
6PHbWsTTlmQKF9i9VC1KFv,Ridin Strikers,Future,225347,55,0.134,0.595,0.534,-8.747,162.066
5v1STk4ZTTDrhgCs6LD3nd,HiTek Tek,Future,182400,51,0.188,0.873,0.591,-7.332,150.057
0biVzpdI2z0vAxwfU9xuuA,Too Comfortable,Future,236818,71,0.659,0.935,0.472,-9.304,130.041
7enaBBJnekyUCcXRuwGEH6,Posted With Demons,Future,189341,54,0.449,0.931,0.574,-5.695,129.967
29s4u1adFGLWtGehbR5xkq,Touch The Sky,Future,144361,52,0.266,0.898,0.577,-7.785,83.018
12ZpiGAd2uPgJiofgoZMue,One Of My,Future,142978,53,0.598,0.95,0.5,-8.18,114.009
3cFHCXuBZKMJd8Q4Wt8RB3,Harlem Shake (feat. Young Thug),Future,148246,48,0.412,0.864,0.689,-7.273,152.946
6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),Drake,149077,80,0.12,0.825,0.373,-5.532,77.271
4SIB2yxKoFOrbkjA4zfQbB,Beautiful Pain (Losin My Mind),Polo G,171441,66,0.512,0.597,0.477,-9.638,80.382
2iW6Hb6kfrz2K7EhPibFiq,33,Polo G,170057,63,0.117,0.732,0.462,-10.191,180.067
40j4RoqmLiivqzRObbQ4BF,I Know,Polo G,176574,73,0.557,0.807,0.665,-5.249,164.964
1lUTmmPMAsxZBR2iK9CKDF,Me Vs Me,Moneybagg Yo,183318,69,0.625,0.853,0.821,-4.537,130.999
591ks2A0o7ratTpiRdI7M6,Heart On Ice,Rod Wave,159669,73,0.242,0.732,0.387,-8.47,157.875
3Ddny34bFoYBb8dIGq5lwp,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,214825,65,0.303,0.565,0.569,-6.084,92.466
5nexAvWNhwg51EavnDgViy,Toxic,Kehlani,168182,70,0.0405,0.653,0.453,-5.395,111.737
1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),Sam Smith,200838,59,0.152,0.501,0.674,-6.363,155.051
60RFlt48hm0l4Fu0JoccOl,More Hearts Than Mine,Ingrid Andress,214786,71,0.361,0.375,0.428,-7.387,78.516
2QPx0Z8T8dxQE5cWh9j0mx,I Love Me,Various Artists,203672,1,0.712,0.667,0.562,-7.026,150.09
5fHrHoJKfCgBd35zwIBmUK,D4L,Drake,189176,62,0.815,0.718,0.706,-5.709,170.004
1YqXXJDSlDHrp66g9as4uo,Change Your Life (feat. Jhené Aiko),Kehlani,191128,56,0.701,0.665,0.749,-6.526,146.886
7eYAHC0RbBF9eaqWzT34Aq,Desires (with Future),Drake,237945,67,0.554,0.812,0.506,-7.706,145.074
0oT9ElXYSxvnOOagP9efDq,JUMP (feat. YoungBoy Never Broke Again),DaBaby,212093,57,0.966,0.896,0.72,-6.262,140.1
5v6gozUHFv9OoNdFYz6p8V,Six Feet Apart,Luke Combs,199068,59,0.449,0.565,0.598,-5.894,155.814
3q3ene9MGUbx02i0QP3iIG,Viral Moment,Lil Durk,192000,51,0.255,0.599,0.525,-8.148,106.746
31JID2STTlLuFqXFWHyM8e,Homemade,Jake Owen,192653,57,0.574,0.51,0.838,-2.702,145.922
5H4mXWKcicuLKDn4Jy0sK7,Time Flies,Drake,192931,79,0.5,0.864,0.477,-5.786,86.46
6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,Jordan Davis,193929,73,0.523,0.523,0.837,-4.494,82.006
7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,205473,73,0.324,0.591,0.585,-6.35,110.94
05aZ9sAU1YXndHv0FMi9iW,Demons (feat. Fivio Foreign & Sosa Geek),Drake,204805,62,0.729,0.543,0.766,-3.387,106.869
3Q4gttWQ6hxqWOa3tHoTNi,Not You Too (feat. Chris Brown),Drake,269680,78,0.316,0.458,0.452,-9.299,86.318
3IvMYBE7A3c7to1aEcfFJk,Deep Pockets,Drake,222928,58,0.374,0.473,0.824,-3.68,77.888
5TCBWmEBrin7etRa4Lswr1,When To Say When,Drake,223124,61,0.526,0.41,0.82,-6.808,170.718
3KixNgUEaDtrKJVzdqjU5q,Landed,Drake,152195,62,0.715,0.881,0.636,-4.629,163.949
0YkUwXxnTkeJBvt5upeEtP,From Florida With Love,Drake,234782,64,0.476,0.787,0.477,-7.837,80.506
6fLVTVaHWaEfVKfEgbkf4D,Losses,Drake,271183,59,0.505,0.551,0.57,-7.385,85.687
1I55Ea0zVoSKs6MqW7DQ3i,War,Drake,180000,67,0.239,0.749,0.792,-4.151,144.064
1RrQK0BIyxZaOooNDVSEaZ,Social Distancing,Lil Baby,137826,58,0.36,0.849,0.64,-5.15,126.005
6MO2bfLHKykUgCChFdw91H,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",H.E.R.,296011,71,0.17,0.816,0.513,-8.363,96.981
5m0yZ33oOy0yYBtdTXuxQe,Low Down,Lil Baby,144651,81,0.154,0.962,0.619,-5.562,127.958
6heRfvHrUIIPx9TqRg8SCq,Humble,Lil Baby,191583,63,0.372,0.554,0.614,-5.715,80.028
7KSSdFCBHCfq4KPzz78ghk,Heatin Up (feat. Gunna),Lil Baby,177314,69,0.341,0.788,0.436,-9.435,129.847
3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),Summer Walker,181013,71,0.46,0.679,0.728,-3.092,152.001
1gVCEnryJhkdQcuC0Kbvor,FIND MY WAY,DaBaby,139890,58,0.7,0.836,0.624,-6.75,103.0
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,163636,79,0.457,0.621,0.601,-5.616,116.735
6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,198266,85,0.252,0.537,0.746,-5.507,170.062
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,175720,85,0.0605,0.598,0.427,-8.764,76.469
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,167693,78,0.43,0.654,0.63,-4.644,89.991
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,243836,87,0.43,0.841,0.728,-3.37,130.049
0ROE31C8Wu4neZoR9stM9e,Sasuke,Lil Uzi Vert,251336,51,0.153,0.859,0.477,-6.116,145.979
7jx8tZVzfOAYK6bwP1mwqN,Diamonds,YoungBoy Never Broke Again,184931,51,0.589,0.651,0.788,-4.561,93.364
56uXDJRCuoS7abX3SkzHKQ,Myron,Lil Uzi Vert,224954,72,0.573,0.771,0.654,-6.976,155.047
1E3VQQWFQAPJkXfYHjqWoI,Captain Hook,Megan Thee Stallion,176749,67,0.545,0.863,0.633,-5.002,163.991
6vXJljkoTUWjPXFRfuBbgZ,Bout My Business (feat. Sherhonda Gaulden),YoungBoy Never Broke Again,187141,45,0.631,0.579,0.565,-6.901,83.973
73C80fhriFzangrzWVO4Zp,Rough Ryder,YoungBoy Never Broke Again,161018,48,0.719,0.623,0.721,-4.584,166.637
7FsAFw1oZeTJUZmIzSh0cg,Underdog,Alicia Keys,204400,66,0.282,0.657,0.726,-4.74,90.105
3oHiR89Y8gn6xt3YGAAzFj,NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby,215053,54,0.64,0.768,0.635,-4.925,160.992
1C8ux1YWLMHCenYJFiIV4Z,PTSD,G Herbo,232064,73,0.806,0.883,0.808,-3.158,119.01
2iz3EDFoPOjPRZs9wt5iNh,Thug of Spades (feat. DaBaby),YoungBoy Never Broke Again,153652,46,0.573,0.599,0.74,-3.517,100.06
2DEZmgHKAvm41k4J3R2E9Y,Safaera,Bad Bunny,295176,79,0.685,0.607,0.829,-4.074,96.172
15JRvf02KKGHKgC31jrpuh,Meh,Playboi Carti,118500,69,0.586,0.764,0.512,-6.814,81.541
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,159714,76,0.836,0.769,0.787,-3.909,126.77
5gNOINI5dXZVom2b36LMOd,PICK UP (feat. Quavo),DaBaby,118546,59,0.758,0.915,0.612,-4.535,129.93
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,260640,80,0.136,0.696,0.454,-6.756,92.928
16oi4OiKmkO51l60F5R9kR,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby,111173,50,0.623,0.932,0.578,-4.478,129.991
0xKBkLcF71uUQeTA7FSu4A,BEST ON EARTH (feat. BIA) - Bonus,Russ,160720,69,0.597,0.846,0.748,-3.512,90.006
0jWm0VyD8p3MrSInczpows,BLAME IT ON BABY,DaBaby,125906,52,0.864,0.875,0.687,-5.734,109.791
0ycz51Qwd9zBeNWtesUcdP,Tusa,Various Artists,201920,0,0.619,0.796,0.701,-3.275,100.954
5aY8pxe3u3rl98FopxIrYI,DROP DAT DISS,DaBaby,83364,46,0.372,0.889,0.72,-4.05,143.806
3QSLoxRguKgK0knOG7EGyn,TALK ABOUT IT,DaBaby,159093,44,0.439,0.951,0.638,-5.614,123.948
19eeh4pgEGHdSTc26U1y89,CHAMPION,DaBaby,132813,46,0.56,0.828,0.538,-6.067,145.071
00p8WxGanV76S8VQs314y2,I Dare You,Various Artists,216107,0,0.436,0.655,0.719,-7.4,124.031
4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,Tory Lanez,132023,78,0.802,0.929,0.7,-5.595,120.009
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,222997,78,0.235,0.735,0.369,-9.682,140.004
1fPnUpoXCpD2NDI4vPVeLw,Stupid Again,Tory Lanez,174848,64,0.65,0.775,0.823,-4.941,120.059
5EBtY2shIV1vmY4bnvvV6T,Boyfriend,Selena Gomez,161188,58,0.336,0.811,0.512,-6.38,92.025
463PQggkmk5tTw8ug0ahOX,The Other Side (from Trolls World Tour),SZA,188186,65,0.709,0.76,0.607,-6.274,105.979
5M3v6frAiTyqenNAeQVcxC,What She Wants Tonight,Luke Bryan,186988,55,0.716,0.484,0.903,-3.9,169.948
58GJNfq2m0Qr5nIUCDbXVQ,DND,Polo G,180058,59,0.231,0.779,0.797,-4.583,159.958
2VPmBOuy7ZAOFSzKwW2IEt,Ridin’ Roads,Dustin Lynch,205426,67,0.592,0.547,0.817,-4.255,142.118
3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,190360,87,0.633,0.777,0.658,-5.191,110.048
7wsmIIm0xWmtP7TmACXkJn,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,206702,63,0.866,0.836,0.617,-4.363,138.066
3kW4z2pIj5VY5fLjBrMRL5,P2,Lil Uzi Vert,234626,67,0.49,0.775,0.72,-5.353,155.086
7bqIQAdjBdFEnpHslbrNbv,Yummy,Various Artists,208520,9,0.497,0.677,0.506,-6.652,145.843
06scTb0zbkxYNgpAB3J9fN,B.I.T.C.H.,Megan Thee Stallion,183142,56,0.547,0.742,0.731,-4.362,174.019
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,134239,80,0.575,0.707,0.955,-4.593,125.989
30RZAuEkYeDXvy46Iv6l7E,Homesick,Kane Brown,205400,67,0.409,0.701,0.5,-8.82,97.028
6F4tgHJ5dE0pVWRPs3m1hs,Fuck The World,Rod Wave,140040,62,0.419,0.701,0.711,-6.666,160.0
1kKfQSKTfbGh1YILzkIh8x,Pray 4 Love,Rod Wave,177906,53,0.42,0.676,0.533,-11.175,178.981
5fA1TwOU2u8K5vPwgrUyOf,Thief In The Night,Rod Wave,132306,56,0.256,0.57,0.674,-8.135,87.88
05TpY5Fov3Hgfp8V1KILZ8,Tycoon,Future,201907,49,0.849,0.854,0.599,-7.406,157.031
4l1wcYYpYW28hzTF0YM68r,I Remember,Rod Wave,202960,52,0.333,0.667,0.637,-12.595,161.856
0EVG3d1RVbJjYh43fQDcR9,The Greatest,Rod Wave,168586,68,0.591,0.731,0.405,-14.41,125.96
6jrIg0liFANIULoHFOOeX0,Ribbon In The Sky,Rod Wave,163080,62,0.35,0.658,0.748,-6.189,82.539
3gAaDDoBipWZzGBMwK194e,Last Time I Say Sorry,Kane Brown,194819,52,0.205,0.263,0.393,-7.783,86.806
2p8IUWQDrpjuFltbdgLOag,After Hours,The Weeknd,361026,87,0.143,0.664,0.572,-6.099,108.959
5NPQoYZRjpUNBlJvWYEHxj,Thug Life,Rod Wave,171323,51,0.639,0.438,0.325,-19.158,84.554
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,Jonas Brothers,180644,75,0.324,0.852,0.698,-7.206,113.039
3kWN4s2lRxg9H7F7JaZU3D,No Weakness,Rod Wave,183730,52,0.503,0.703,0.538,-10.69,87.47
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,183011,66,0.43,0.882,0.602,-5.554,142.959
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,Khalid,181436,70,0.508,0.79,0.694,-7.726,103.007
317yKZGrBWbEUR2QU9PlE1,Physical,Various Artists,193829,3,0.746,0.647,0.844,-3.756,146.967
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,148629,76,0.962,0.876,0.733,-4.478,154.904
6NfrH0ANGmgBXyxgV2PeXt,La Difícil,Bad Bunny,163084,78,0.761,0.685,0.848,-4.561,179.87
41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,170971,80,0.824,0.9,0.603,-5.313,129.928
2n7ohqg1s68ToAHh4u9mcW,Vete,Bad Bunny,192024,76,0.526,0.886,0.672,-4.394,91.976
7hav1MHURQf5SAoPk0egqh,Baby Pluto,Lil Uzi Vert,210261,65,0.671,0.772,0.634,-6.101,160.052
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,Various Artists,194848,74,0.274,0.323,0.405,-8.533,145.104
6b5P51m8xx2XA6U7sdNZ5E,Alone Again,The Weeknd,250053,70,0.0599,0.218,0.652,-7.953,65.375
4BGZF4oLbTL0pWm7C18pbv,Scared To Live,The Weeknd,191306,67,0.196,0.504,0.498,-8.24,87.221
6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,The Weeknd,211400,69,0.108,0.467,0.608,-7.847,80.957
2K9Ovn1o2bTGqbsABGC6m3,Too Late,The Weeknd,239973,70,0.226,0.638,0.863,-5.221,120.077
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,The Weeknd,247186,68,0.243,0.55,0.611,-7.475,148.062
1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,The Weeknd,355960,70,0.168,0.404,0.524,-8.996,145.74
3orEOtd8CPL8GFlpRpKuoE,Faith,The Weeknd,283226,72,0.128,0.375,0.605,-7.268,175.946
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,206458,82,0.0978,0.488,0.343,-8.985,102.819
1ytCra0qH6gcHnCVQwREvu,homecoming queen?,Kelsea Ballerini,167796,60,0.29,0.462,0.512,-5.443,114.014
40U8d12pC5UHqmHwXjHjjl,Repeat After Me (Interlude),The Weeknd,195813,66,0.141,0.555,0.619,-7.918,95.032
2BcnxwxBuar5wjCaLqm5N3,Until I Bleed Out,The Weeknd,190173,66,0.148,0.245,0.394,-9.887,115.233
0KcVH2sftBI6YHz7eaBlZP,To Die For,Various Artists,193746,6,0.284,0.485,0.362,-7.889,171.374
0IpnZchq8ek2A6pGEP2Qb1,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,238816,65,0.319,0.733,0.567,-6.718,75.491
6CUP2khYzdphXebxVTfPE3,Lo Mein,Lil Uzi Vert,195299,65,0.509,0.855,0.676,-5.736,133.082
59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,Lil Uzi Vert,219340,70,0.763,0.895,0.739,-6.633,140.007
3CS5zwqrjggxlRD0QGJAva,the other girl (with Halsey),Kelsea Ballerini,201343,60,0.785,0.583,0.769,-4.859,179.869
6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,159735,77,0.535,0.682,0.919,-3.18,95.982
4SnlSaLJJ7reJMCHM5YUuX,Lotus,Lil Uzi Vert,193861,55,0.516,0.802,0.748,-5.708,150.063
5egD7A5x9AHdVO2fMo3Wbo,Silly Watch,Lil Uzi Vert,195692,72,0.157,0.903,0.535,-6.238,130.117
19Ec2gbNtQTE44IizcPjtD,Wassup (feat. Future),Lil Uzi Vert,193313,55,0.626,0.762,0.622,-6.293,130.019
4lAQfuREAHG8IC0PiiigBt,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,115350,59,0.658,0.862,0.65,-6.978,131.194
4sWGHlZGM1XA7TyWdtBAbA,Moon Relate,Lil Uzi Vert,181825,54,0.34,0.867,0.768,-3.73,102.021
0AhJag7VI8uFf3mJFsTwvf,I Can Show You,Lil Uzi Vert,120076,58,0.314,0.817,0.656,-7.086,139.915
6UL2RC5J2vMau9KOMKQfJg,We Back,Jason Aldean,197160,60,0.552,0.433,0.928,-5.117,155.938
7vTspUAmMKFkUpKL9HLZNL,Trap This Way (This Way),Lil Uzi Vert,185438,57,0.207,0.71,0.586,-5.331,175.987
7Dxes6VnfbZYV0S2QTnVuT,I Wish Grandpas Never Died,Riley Green,250413,71,0.24,0.445,0.492,-5.717,148.013
4D7NrSeqkTarBrJ80b2sBc,Leaders (feat. NAV),Lil Uzi Vert,194843,58,0.886,0.95,0.654,-5.895,132.936
5erLs80hB2TbFWgSAbVQpe,No Auto (feat. Lil Durk),Lil Uzi Vert,135064,56,0.635,0.713,0.681,-7.645,159.107
6vxU64pcIuQ38O015Zy4qj,Homecoming,Lil Uzi Vert,213884,70,0.353,0.929,0.563,-7.428,129.957
2BjNjFJAQTxqUPGpOnrese,Come This Way,Lil Uzi Vert,172757,55,0.619,0.682,0.741,-4.489,164.043
1HF6P40Z7nfExGaB1Gk99v,Got The Guap (feat. Young Thug),Lil Uzi Vert,176756,55,0.749,0.837,0.601,-5.628,142.977
5tBdxqz8gauIO8Hh8qwo0H,Money Spread (feat. Young Nudy),Lil Uzi Vert,217008,56,0.212,0.778,0.618,-6.432,135.879
0Li1OuXXfi7950ilZUFGkF,Cardigan,Don Toliver,158708,76,0.0663,0.747,0.497,-6.542,142.046
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,198912,64,0.296,0.881,0.457,-8.191,136.97
4YcWzLSnGqLjSCycuSMHnn,Prices,Lil Uzi Vert,233333,63,0.57,0.786,0.683,-5.397,126.002
0VOMBffX1llDu37yQUt3u3,Pop Out (feat. Nardo Wick),Lil Baby,195197,68,0.285,0.474,0.576,-6.963,157.947
2oHDJHNondITqbl8xZ9vPn,Bigger Than Life,Lil Uzi Vert,192705,61,0.716,0.776,0.752,-4.711,140.013
25B5fGr9K0VdZJiRFsnMO4,Celebration Station,Lil Uzi Vert,195058,58,0.792,0.748,0.771,-4.156,142.086
6YAxCn4juTWn5hWl2hzHGw,You Better Move,Lil Uzi Vert,196638,57,0.306,0.842,0.556,-6.793,118.836
